Date	serie1	serie2	serie3	serie4	serie5	serie6
10/01/14	21.42	0.5395	-0.007441895	-0.002036849	0.007441895	0.002036849
17/01/14	21.15	0.5471	-0.01268516	0.013988816	0.01268516	0.013988816
24/01/14	20.73	0.5409	-0.020057979	-0.011397182	0.020057979	0.011397182
31/01/14	20.66	0.5306	-0.003382463	-0.019225977	0.003382463	0.019225977
07/02/14	21.06	0.5506	0.019176043	0.037000151	0.019176043	0.037000151
14/02/14	20.79	0.5741	-0.012903405	0.041795004	0.012903405	0.041795004
21/02/14	21.41	0.5944	0.029386001	0.034748896	0.029386001	0.034748896
28/02/14	21.99	0.6146	0.026729702	0.033419156	0.026729702	0.033419156
07/03/14	22.06	0.6171	0.003178209	0.004059436	0.003178209	0.004059436
14/03/14	22.02	0.6066	-0.001814883	-0.01716149	0.001814883	0.01716149
21/03/14	22.34	0.6088	0.014427662	0.003620211	0.014427662	0.003620211
28/03/14	22.97	0.6053	0.027810223	-0.005765604	0.027810223	0.005765604
04/04/14	23.2	0.5752	0.009963262	-0.051006396	0.009963262	0.051006396
11/04/14	23.1	0.5917	-0.004319661	0.028281943	0.004319661	0.028281943
17/04/14	23.11	0.6354	0.000432807	0.071254972	0.000432807	0.071254972
25/04/14	23.21	0.6077	0.004317796	-0.044573383	0.004317796	0.044573383
02/05/14	23.2	0.5639	-0.000430942	-0.074804408	0.000430942	0.074804408
09/05/14	23.34	0.5337	0.006016348	-0.055043047	0.006016348	0.055043047
16/05/14	23.32	0.538	-0.000857265	0.008024677	0.000857265	0.008024677
23/05/14	23.14	0.5427	-0.00774864	0.008698121	0.00774864	0.008698121
30/05/14	22.76	0.5348	-0.016558113	-0.014663836	0.016558113	0.014663836
06/06/14	22.32	0.5319	-0.019521472	-0.005437343	0.019521472	0.005437343
13/06/14	22.24	0.5449	-0.003590668	0.02414679	0.003590668	0.02414679
20/06/14	22.07	0.5458	-0.007673249	0.001650317	0.007673249	0.001650317
27/06/14	22.3	0.5545	0.010367458	0.015814199	0.010367458	0.015814199
04/07/14	21.79	0.5591	-0.02313553	0.008261541	0.02313553	0.008261541
11/07/14	21.48	0.5597	-0.014328879	0.001072578	0.014328879	0.001072578
18/07/14	20.93	0.5548	-0.025938733	-0.008793237	0.025938733	0.008793237
25/07/14	20.73	0.5429	-0.00960161	-0.021682548	0.00960161	0.021682548
01/08/14	20.36	0.5358	-0.018009735	-0.013164184	0.018009735	0.013164184
08/08/14	19.87	0.5282	-0.024361135	-0.014285957	0.024361135	0.014285957
15/08/14	20.15	0.5272	0.013993232	-0.001895017	0.013993232	0.001895017
22/08/14	19.9	0.537	-0.012484557	0.018418111	0.012484557	0.018418111
29/08/14	20.12	0.5459	0.010994614	0.016437714	0.010994614	0.016437714
05/09/14	20.08	0.5494	-0.00199005	0.006390965	0.00199005	0.006390965
12/09/14	18.99	0.5321	-0.05581177	-0.031995332	0.05581177	0.031995332
19/09/14	18.68	0.5108	-0.016459092	-0.040853317	0.016459092	0.040853317
26/09/14	18.57	0.4855	-0.005906057	-0.050798836	0.005906057	0.050798836
03/10/14	18.63	0.464	0.003225809	-0.045294736	0.003225809	0.045294736
10/10/14	19.35	0.4739	0.037919235	0.021111777	0.037919235	0.021111777
17/10/14	19.62	0.4713	0.013857035	-0.005501495	0.013857035	0.005501495
24/10/14	19.75	0.458	0.006604037	-0.02862565	0.006604037	0.02862565
31/10/14	19.86	0.4578	0.005554167	-0.000436777	0.005554167	0.000436777
07/11/14	19.57	0.4688	-0.014709877	0.023743831	0.014709877	0.023743831
14/11/14	19.55	0.4751	-0.001022495	0.01334907	0.001022495	0.01334907
21/11/14	20.6	0.4763	0.052315789	0.0025226	0.052315789	0.0025226
28/11/14	20.26	0.486	-0.016642577	0.020160716	0.016642577	0.020160716
05/12/14	20.16	0.4912	-0.004948056	0.010642753	0.004948056	0.010642753
12/12/14	19.58	0.482	-0.029191806	-0.018907263	0.029191806	0.018907263
19/12/14	19.62	0.4709	0.002040817	-0.023298357	0.002040817	0.023298357
26/12/14	19.35	0.477	-0.013857035	0.012870734	0.013857035	0.012870734
02/01/15	19.33	0.4771	-0.001034126	0.000209622	0.001034126	0.000209622
09/01/15	19.37	0.4775	0.002067184	0.000838047	0.002067184	0.000838047
16/01/15	19.37	0.4862	0	0.018055902	0	0.018055902
23/01/15	19.78	0.5223	0.020945849	0.071622074	0.020945849	0.071622074
30/01/15	18.99	0.5325	-0.040758801	0.019340762	0.040758801	0.019340762
06/02/15	18.03	0.5176	-0.051875488	-0.028380154	0.051875488	0.028380154
13/02/15	17.7	0.4922	-0.018472398	-0.050317605	0.018472398	0.050317605
20/02/15	17.41	0.4844	-0.016519886	-0.015974126	0.016519886	0.015974126
27/02/15	17.48	0.4603	0.004012616	-0.051032561	0.004012616	0.051032561
06/03/15	16.56	0.4319	-0.054067221	-0.063684371	0.054067221	0.063684371
13/03/15	15.72	0.4041	-0.052056362	-0.066531708	0.052056362	0.066531708
20/03/15	15.84	0.3754	0.007604599	-0.073670248	0.007604599	0.073670248
27/03/15	15.81	0.3989	-0.001895735	0.060718635	0.001895735	0.060718635
02/04/15	16.53	0.3959	0.044534261	-0.007549105	0.044534261	0.007549105
10/04/15	16.71	0.4065	0.010830431	0.026422275	0.010830431	0.026422275
17/04/15	16.82	0.4133	0.006561312	0.016589793	0.006561312	0.016589793
24/04/15	17.49	0.4245	0.039060634	0.026738284	0.039060634	0.026738284
30/04/15	17.09	0.4268	-0.023135792	0.005403514	0.023135792	0.005403514
08/05/15	17.14	0.4048	0.002921416	-0.052922401	0.002921416	0.052922401
15/05/15	17.22	0.4082	0.004656586	0.008364132	0.004656586	0.008364132
22/05/15	16.54	0.4025	-0.040289809	-0.014062154	0.040289809	0.014062154
29/05/15	15.71	0.3832	-0.051484237	-0.049138051	0.051484237	0.049138051
05/06/15	16.01	0.3937	0.018916075	0.027032152	0.018916075	0.027032152
12/06/15	16.02	0.3943	0.000624415	0.001522843	0.000624415	0.001522843
19/06/15	15.45	0.3951	-0.036228938	0.002026857	0.036228938	0.002026857
26/06/15	15.24	0.3833	-0.013685453	-0.030320925	0.013685453	0.030320925
03/07/15	15.16	0.3788	-0.00526317	-0.011809611	0.00526317	0.011809611
10/07/15	15.2	0.3856	0.002635048	0.017792201	0.002635048	0.017792201
17/07/15	15.18	0.3846	-0.001316656	-0.00259673	0.001316656	0.00259673
24/07/15	14.22	0.3673	-0.065329348	-0.04602488	0.065329348	0.04602488
31/07/15	13.86	0.3498	-0.025642431	-0.04881739	0.025642431	0.04881739
07/08/15	13.3	0.3381	-0.041242959	-0.034019853	0.041242959	0.034019853
14/08/15	13.47	0.3373	0.012700955	-0.002368968	0.012700955	0.002368968
21/08/15	13.45	0.335	-0.001485884	-0.00684221	0.001485884	0.00684221
28/08/15	13.19	0.3287	-0.019520139	-0.018985051	0.019520139	0.018985051
04/09/15	12.57	0.3183	-0.048145944	-0.032151146	0.048145944	0.032151146
11/09/15	13	0.3275	0.033636335	0.028493721	0.033636335	0.028493721
18/09/15	13.13	0.3362	0.009950331	0.026218166	0.009950331	0.026218166
25/09/15	13.43	0.3222	0.022591322	-0.04253375	0.022591322	0.04253375
02/10/15	14.26	0.3641	0.059967404	0.122256084	0.059967404	0.122256084
09/10/15	16.37	0.3964	0.137991976	0.084995247	0.137991976	0.084995247
16/10/15	17.01	0.399	0.038351015	0.006537614	0.038351015	0.006537614
23/10/15	17.91	0.3952	0.05155781	-0.009569451	0.05155781	0.009569451
30/10/15	19.01	0.4159	0.05960594	0.051052881	0.05960594	0.051052881
06/11/15	19.82	0.4506	0.041726372	0.080135181	0.041726372	0.080135181
13/11/15	19.99	0.4596	0.00854062	0.019776518	0.00854062	0.019776518
27/11/15	20.57	0.4588	0.028601555	-0.001742161	0.028601555	0.001742161
04/12/15	21.22	0.4449	0.03111043	-0.030764847	0.03111043	0.030764847
11/12/15	20.74	0.4476	-0.02287993	0.006050439	0.02287993	0.006050439
18/12/15	20.7	0.4385	-0.001930503	-0.020540165	0.001930503	0.020540165
23/12/15	20.69	0.4272	-0.000483209	-0.026107524	0.000483209	0.026107524
30/12/15	20.75	0.4423	0.002895755	0.034736097	0.002895755	0.034736097
08/01/16	20.56	0.4437	-0.009198806	0.003160274	0.009198806	0.003160274
15/01/16	20.86	0.4621	0.014486009	0.040632659	0.014486009	0.040632659
22/01/16	20.57	0.4514	-0.013999746	-0.023427453	0.013999746	0.023427453
29/01/16	20.71	0.4558	0.006782972	0.009700252	0.006782972	0.009700252
05/02/16	21.03	0.4808	0.015333314	0.053397266	0.015333314	0.053397266
12/02/16	20.42	0.4795	-0.029435177	-0.002707489	0.029435177	0.002707489
19/02/16	20	0.4781	-0.020782539	-0.002923979	0.020782539	0.002923979
26/02/16	19.99	0.4897	-0.000500125	0.023973043	0.000500125	0.023973043
04/03/16	20.81	0.5028	0.040201492	0.026399518	0.040201492	0.026399518
11/03/16	21.59	0.5282	0.036796604	0.049282523	0.036796604	0.049282523
18/03/16	21.25	0.5257	-0.015873349	-0.004744292	0.015873349	0.004744292
24/03/16	20.82	0.5059	-0.020442832	-0.038391687	0.020442832	0.038391687
01/04/16	21.47	0.4584	0.030742549	-0.098596856	0.030742549	0.098596856
08/04/16	21.12	0.3934	-0.016436153	-0.152915259	0.016436153	0.152915259
15/04/16	21.59	0.3913	0.022009786	-0.005352377	0.022009786	0.005352377
22/04/16	21.23	0.3853	-0.016814969	-0.015452278	0.016814969	0.015452278
29/04/16	21.86	0.3837	0.029243207	-0.004161254	0.029243207	0.004161254
06/05/16	21.53	0.3791	-0.015211171	-0.012060975	0.015211171	0.012060975
13/05/16	21.27	0.3942	-0.012149682	0.039058372	0.012149682	0.039058372
20/05/16	21.48	0.3999	0.00982464	0.014356121	0.00982464	0.014356121
27/05/16	21.18	0.4114	-0.014064929	0.028351461	0.014064929	0.028351461
03/06/16	22.4	0.4284	0.056003619	0.040491361	0.056003619	0.040491361
10/06/16	24.09	0.448	0.072735858	0.044735894	0.072735858	0.044735894
17/06/16	24.92	0.4255	0.033873877	-0.051528284	0.033873877	0.051528284
24/06/16	25.91	0.4301	0.038958301	0.010752792	0.038958301	0.010752792
01/07/16	27.21	0.442	0.048955558	0.027292142	0.048955558	0.027292142
08/07/16	26.46	0.436	-0.027950394	-0.013667639	0.027950394	0.013667639
15/07/16	26.57	0.4476	0.004148601	0.026257733	0.004148601	0.026257733
22/07/16	26.62	0.4721	0.001880053	0.053290851	0.001880053	0.053290851
29/07/16	26.51	0.4764	-0.004140793	0.00906701	0.004140793	0.00906701
05/08/16	27.07	0.4869	0.020904083	0.021800926	0.020904083	0.021800926
12/08/16	26.96	0.498	-0.004071818	0.022541314	0.004071818	0.022541314
19/08/16	26.66	0.4857	-0.011189971	-0.025008928	0.011189971	0.025008928
26/08/16	26.53	0.4788	-0.004888147	-0.014308176	0.004888147	0.014308176
02/09/16	26.39	0.4818	-0.005291018	0.006246116	0.005291018	0.006246116
09/09/16	26.36	0.4941	-0.001137441	0.025208836	0.001137441	0.025208836
16/09/16	26.29	0.4921	-0.002659071	-0.004055978	0.002659071	0.004055978
23/09/16	27.39	0.5221	0.040989345	0.059177193	0.040989345	0.059177193
30/09/16	29.13	0.5337	0.061590588	0.021974743	0.061590588	0.021974743
07/10/16	30.01	0.5462	0.029762088	0.023151326	0.029762088	0.023151326
14/10/16	30.47	0.5912	0.015211934	0.079169161	0.015211934	0.079169161
21/10/16	31.03	0.601	0.018211885	0.016440565	0.018211885	0.016440565
28/10/16	31.57	0.6045	0.017252824	0.005806736	0.017252824	0.005806736
04/11/16	31.23	0.5888	-0.010828131	-0.026315103	0.010828131	0.026315103
11/11/16	29.36	0.5747	-0.061745968	-0.024238402	0.061745968	0.024238402
18/11/16	28.95	0.5484	-0.014063	-0.046843218	0.014063	0.046843218
25/11/16	27.85	0.5426	-0.038737238	-0.010632547	0.038737238	0.010632547
02/12/16	27.23	0.5349	-0.02251366	-0.014292587	0.02251366	0.014292587
09/12/16	27.56	0.5573	0.012046139	0.041023881	0.012046139	0.041023881
16/12/16	27.12	0.5613	-0.016093983	0.007151827	0.016093983	0.007151827
23/12/16	27.76	0.562	0.023324673	0.001246328	0.023324673	0.001246328
29/12/16	27.82	0.5693	0.002159051	0.012905686	0.002159051	0.012905686
06/01/17	27.68	0.5737	-0.005045056	0.007699076	0.005045056	0.007699076
13/01/17	27.62	0.5786	-0.002169983	0.008504781	0.002169983	0.008504781
20/01/17	27.49	0.5659	-0.004717846	-0.022194008	0.004717846	0.022194008
27/01/17	27.19	0.561	-0.010973044	-0.008696479	0.010973044	0.008696479
03/02/17	27.11	0.5562	-0.002946595	-0.008592964	0.002946595	0.008592964
10/02/17	26.89	0.5504	-0.008148193	-0.010482655	0.008148193	0.010482655
17/02/17	26.75	0.5394	-0.005219997	-0.020187876	0.005219997	0.020187876
24/02/17	26.16	0.5141	-0.022302947	-0.048039612	0.022302947	0.048039612
03/03/17	25.8	0.5022	-0.013857035	-0.023419352	0.013857035	0.023419352
10/03/17	24.96	0.4799	-0.033099948	-0.045420698	0.033099948	0.045420698
17/03/17	24.85	0.487	-0.004416791	0.014686374	0.004416791	0.014686374
24/03/17	24.56	0.4948	-0.011738649	0.015889517	0.011738649	0.015889517
31/03/17	23.66	0.4741	-0.037333245	-0.042735371	0.037333245	0.042735371
07/04/17	23.32	0.4599	-0.014474497	-0.030409195	0.014474497	0.030409195
13/04/17	23.46	0.4685	0.005985482	0.018527027	0.005985482	0.018527027
20/04/17	23.42	0.4785	-0.001706485	0.021120109	0.001706485	0.021120109
28/04/17	24.12	0.4737	0.029451014	-0.010082001	0.029451014	0.010082001
05/05/17	24.11	0.4607	-0.00041468	-0.027827138	0.00041468	0.027827138
12/05/17	24.42	0.4485	0.012775776	-0.02683839	0.012775776	0.02683839
19/05/17	23.47	0.4343	-0.039679459	-0.032173142	0.039679459	0.032173142
